levelKerawanan,jumlah_penduduk,total,kode_kecamatan,nama_kecamatan,nama_kabupatenKota,nama_provinsi
1,38692,7,351801,Sawahan,KAB. NGANJUK,JAWA TIMUR
1,38716,7,350508,Wonotirto,KAB. BLITAR,JAWA TIMUR
1,50450,9,331304,Jumantono,KAB. KARANGANYAR,JAWA TENGAH
1,78624,14,331512,Grobogan,KAB. GROBOGAN,JAWA TENGAH
1,112342,20,217109,Bengkong,KOTA BATAM,KEPULAUAN RIAU
1,16898,3,710210,Langowan Barat,KAB. MINAHASA,SULAWESI UTARA
1,45252,8,331807,Batangan,KAB. PATI,JAWA TENGAH
1,86380,15,351416,Kraton,KAB. PASURUAN,JAWA TIMUR
1,23281,4,817201,Pulau Dullah Utara,KOTA TUAL,MALUKU
1,11820,2,137303,Silungkang,KOTA SAWAHLUNTO,SUMATERA BARAT
1,35592,6,640904,Sepaku,KAB. PENAJAM PASER UTARA,KALIMANTAN TIMUR
1,59846,10,332016,Donorojo,KAB. JEPARA,JAWA TENGAH
1,84327,14,187104,Panjang,KOTA BANDAR LAMPUNG,LAMPUNG
1,36442,6,160217,Jejawi,KAB. OGAN KOMERING ILIR,SUMATERA SELATAN
1,12153,2,530617,Adonara,KAB. FLORES TIMUR,NUSA TENGGARA TIMUR
1,67544,11,187103,Tanjungkarang Barat,KOTA BANDAR LAMPUNG,LAMPUNG
1,43043,7,360121,Pandeglang,KAB. PANDEGLANG,BANTEN
1,18570,3,732611,Tallunglipu,KAB. TORAJA UTARA,SULAWESI SELATAN
1,43946,7,121201,Balige,KAB. TOBA SAMOSIR,SUMATERA UTARA
1,37783,6,360408,Pulo Ampel,KAB. SERANG,BANTEN
1,69636,11,321210,Karangampel,KAB. INDRAMAYU,JAWA BARAT
1,107624,17,350930,Silo,KAB. JEMBER,JAWA TIMUR
1,50887,8,331514,Brati,KAB. GROBOGAN,JAWA TENGAH
1,57473,9,187110,Rajabasa,KOTA BANDAR LAMPUNG,LAMPUNG
1,70402,11,760201,Mamuju,KAB. MAMUJU,SULAWESI BARAT
1,19256,3,640902,Waru,KAB. PENAJAM PASER UTARA,KALIMANTAN TIMUR
1,52615,8,351402,Tutur,KAB. PASURUAN,JAWA TIMUR
1,13180,2,750205,Mananggu,KAB. BOALEMO,GORONTALO
1,54164,8,610404,Kendawangan,KAB. KETAPANG,KALIMANTAN BARAT
1,74665,11,350515,Gandusari,KAB. BLITAR,JAWA TIMUR
1,41350,6,321302,Cisalak,KAB. SUBANG,JAWA BARAT
0,27932,4,320712,Jatinagara,KAB. CIAMIS,JAWA BARAT
0,7000,1,111013,Singkohor,KAB. ACEH SINGKIL,ACEH
0,28051,4,750202,Wonosari,KAB. BOALEMO,GORONTALO
0,49600,7,730202,Ujung Bulu,KAB. BULUKUMBA,SULAWESI SELATAN
0,7107,1,110705,Geumpang,KAB. PIDIE,ACEH
0,21398,3,110202,Lawe Sigala-Gala,KAB. ACEH TENGGARA,ACEH
0,28611,4,120212,Sipahutar,KAB. TAPANULI UTARA,SUMATERA UTARA
0,43021,6,730210,Rilauale,KAB. BULUKUMBA,SULAWESI SELATAN
0,28859,4,320220,Waluran,KAB. SUKABUMI,JAWA BARAT
0,144643,20,617104,Pontianak Utara,KOTA PONTIANAK,KALIMANTAN BARAT
0,7243,1,110731,Titeue,KAB. PIDIE,ACEH
0,79921,11,351606,Pungging,KAB. MOJOKERTO,JAWA TIMUR
0,7277,1,740237,Onembute,KAB. KONAWE,SULAWESI TENGGARA
0,36505,5,140101,Bangkinang Kota,KAB. KAMPAR,RIAU
0,22002,3,117202,Sukajaya,KOTA SABANG,ACEH
0,22087,3,620507,Teweh Baru,KAB. BARITO UTARA,KALIMANTAN TENGAH
0,7394,1,740514,Palangga Selatan,KAB. KONAWE SELATAN,SULAWESI TENGGARA
0,51769,7,320710,Panawangan,KAB. CIAMIS,JAWA BARAT
0,7524,1,170411,Muara Sahung,KAB. KAUR,BENGKULU
0,22587,3,720202,Poso Pesisir,KAB. POSO,SULAWESI TENGAH
0,7531,1,710706,Touluaan,KAB. MINAHASA TENGGARA,SULAWESI UTARA
0,53003,7,351309,Gading,KAB. PROBOLINGGO,JAWA TIMUR
0,22764,3,360207,Bojongmanik,KAB. LEBAK,BANTEN
0,83469,11,352805,Proppo,KAB. PAMEKASAN,JAWA TIMUR
0,68397,9,320512,Cibatu,KAB. GARUT,JAWA BARAT
0,38126,5,531210,Loli,KAB. SUMBA BARAT,NUSA TENGGARA TIMUR
0,61455,8,180110,Palas,KAB. LAMPUNG SELATAN,LAMPUNG
0,46216,6,160612,Tungkal Jaya,KAB. MUSI BANYUASIN,SUMATERA SELATAN
0,30821,4,731305,Majauleng,KAB. WAJO,SULAWESI SELATAN
0,115695,15,332713,Ulujami,KAB. PEMALANG,JAWA TENGAH
0,30896,4,730905,Bontoa,KAB. MAROS,SULAWESI SELATAN
0,38709,5,331708,Sulang,KAB. REMBANG,JAWA TENGAH
0,77477,10,332001,Kedung,KAB. JEPARA,JAWA TENGAH
0,7749,1,820418,Kepulauan Botanglomang,KAB. HALMAHERA SELATAN,MALUKU UTARA
0,100968,13,320312,Cikalongkulon,KAB. CIANJUR,JAWA BARAT
0,31135,4,140611,Tandun,KAB. ROKAN HULU,RIAU
0,23428,3,150908,Rimbo Ilir,KAB. TEBO,JAMBI
0,80456,10,350905,Umbulsari,KAB. JEMBER,JAWA TIMUR
0,32435,4,180802,Kasui,KAB. WAY KANAN,LAMPUNG
0,82582,10,352210,Baureno,KAB. BOJONEGORO,JAWA TIMUR
0,41837,5,321023,Cingambul,KAB. MAJALENGKA,JAWA BARAT
0,25375,3,530111,Takari,KAB. KUPANG,NUSA TENGGARA TIMUR
0,25393,3,180313,Abung Semuli,KAB. LAMPUNG UTARA,LAMPUNG
0,76534,9,351804,Loceret,KAB. NGANJUK,JAWA TIMUR
0,25696,3,140808,Bunga Raya,KAB. SIAK,RIAU
0,60407,7,321231,Patrol,KAB. INDRAMAYU,JAWA BARAT
0,60501,7,331412,Tanon,KAB. SRAGEN,JAWA TENGAH
0,60544,7,352615,Blega,KAB. BANGKALAN,JAWA TIMUR
0,173517,20,332710,Petarukan,KAB. PEMALANG,JAWA TENGAH
0,26696,3,520414,Empang,KAB. SUMBAWA,NUSA TENGGARA BARAT
0,26791,3,732601,Rantepao,KAB. TORAJA UTARA,SULAWESI SELATAN
0,81538,9,610104,Tebas,KAB. SAMBAS,KALIMANTAN BARAT
0,63437,7,321522,Jayakerta,KAB. KARAWANG,JAWA BARAT
0,90922,10,520101,Gerung,KAB. LOMBOK BARAT,NUSA TENGGARA BARAT
0,18223,2,741103,Ladongi,KAB. KOLAKA TIMUR,SULAWESI TENGGARA
0,84545,9,320305,Ciranjang,KAB. CIANJUR,JAWA BARAT
0,57380,6,731504,Watang Sawito,KAB. PINRANG,SULAWESI SELATAN
0,28714,3,730704,Sinjai Tengah,KAB. SINJAI,SULAWESI SELATAN
0,67176,7,321202,Kroya,KAB. INDRAMAYU,JAWA BARAT
0,48403,5,352408,Laren,KAB. LAMONGAN,JAWA TIMUR
0,29332,3,321810,Sidamulih,KAB. PANGANDARAN,JAWA BARAT
0,19735,2,720113,Nuhon,KAB. BANGGAI,SULAWESI TENGAH
0,19811,2,532103,Wewiku,KAB. MALAKA,NUSA TENGGARA TIMUR
0,19837,2,531011,Reok,KAB. MANGGARAI,NUSA TENGGARA TIMUR
0,41106,4,121007,Bilah Barat,KAB. LABUHANBATU,SUMATERA UTARA
0,62678,6,120725,Labuhan Deli,KAB. DELI SERDANG,SUMATERA UTARA
0,52448,5,332411,Gemuh,KAB. KENDAL,JAWA TENGAH
0,31536,3,320540,Cibiuk,KAB. GARUT,JAWA BARAT
0,42919,4,351716,Kabuh,KAB. JOMBANG,JAWA TIMUR
0,54594,5,120103,Pandan,KAB. TAPANULI TENGAH,SUMATERA UTARA
0,32757,3,167305,Lubuk Linggau Timur II,KOTA LUBUK LINGGAU,SUMATERA SELATAN
0,45137,4,351419,Winongan,KAB. PASURUAN,JAWA TIMUR
0,34119,3,730703,Sinjai Timur,KAB. SINJAI,SULAWESI SELATAN
0,46442,4,330914,Karanggede,KAB. BOYOLALI,JAWA TENGAH
0,35073,3,332406,Limbangan,KAB. KENDAL,JAWA TENGAH
0,59228,5,180205,Trimurjo,KAB. LAMPUNG TENGAH,LAMPUNG
0,85504,7,140609,Tambusai Utara,KAB. ROKAN HULU,RIAU
0,75336,6,352712,Ketapang,KAB. SAMPANG,JAWA TIMUR
0,25197,2,760405,Tutar,KAB. POLEWALI MANDAR,SULAWESI BARAT
0,64022,5,331614,Todanan,KAB. BLORA,JAWA TENGAH
0,53500,4,520501,Dompu,KAB. DOMPU,NUSA TENGGARA BARAT
0,27355,2,180723,Way Bungur,KAB. LAMPUNG TIMUR,LAMPUNG
0,54953,4,160705,Betung,KAB. BANYUASIN,SUMATERA SELATAN
0,55255,4,180703,Jabung,KAB. LAMPUNG TIMUR,LAMPUNG
0,57557,4,180211,Seputih Mataram,KAB. LAMPUNG TENGAH,LAMPUNG
0,72440,5,320302,Warungkondang,KAB. CIANJUR,JAWA BARAT
0,58962,4,180707,Way Jepara,KAB. LAMPUNG TIMUR,LAMPUNG
0,45184,3,157110,Danau Sipin,KOTA JAMBI,JAMBI
0,30290,2,720812,Mepanga,KAB. PARIGI MOUTONG,SULAWESI TENGAH
0,61568,4,332702,Pulosari,KAB. PEMALANG,JAWA TENGAH
0,63593,4,510105,Jembrana,KAB. JEMBRANA,BALI
0,64432,4,352907,Lenteng,KAB. SUMENEP,JAWA TIMUR
0,33116,2,140310,Rupat,KAB. BENGKALIS,RIAU
0,50186,3,320531,Bungbulang,KAB. GARUT,JAWA BARAT
0,84807,5,320602,Karangnunggal,KAB. TASIKMALAYA,JAWA BARAT
0,53463,3,647207,Sambutan,KOTA SAMARINDA,KALIMANTAN TIMUR
0,91146,5,520307,Selong,KAB. LOMBOK TIMUR,NUSA TENGGARA BARAT
0,39396,2,352612,Labang,KAB. BANGKALAN,JAWA TIMUR
0,53390,2,180525,Dente Teladas,KAB. TULANG BAWANG,LAMPUNG
0,81098,1,352606,Geger,KAB. BANGKALAN,JAWA TIMUR
1,3510,1,610613,Empanang,KAB. KAPUAS HULU,KALIMANTAN BARAT
1,3759,1,911901,Supiori Selatan,KAB. SUPIORI,P A P U A
1,11497,2,630510,Lokpaikat,KAB. TAPIN,KALIMANTAN SELATAN
1,17780,3,730706,Bulupoddo,KAB. SINJAI,SULAWESI SELATAN
1,13325,2,820308,Malifut,KAB. HALMAHERA UTARA,MALUKU UTARA
1,6720,1,710410,Tampan' Amma,KAB. KEPULAUAN TALAUD,SULAWESI UTARA
1,6934,1,640709,Muara Lawa,KAB. KUTAI BARAT,KALIMANTAN TIMUR
0,8080,1,740521,Basala,KAB. KONAWE SELATAN,SULAWESI TENGGARA
0,8157,1,731208,Citta,KAB. SOPPENG,SULAWESI SELATAN
0,17217,2,710119,Passi Barat,KAB. BOLAANG MONGONDOW,SULAWESI UTARA
0,11317,1,740228,Amonggedo,KAB. KONAWE,SULAWESI TENGGARA
0,11946,1,520407,Batu Lanteh,KAB. SUMBAWA,NUSA TENGGARA BARAT
0,13655,1,732613,Buntu Pepasan,KAB. TORAJA UTARA,SULAWESI SELATAN
0,16739,1,120112,Andam Dewi,KAB. TAPANULI TENGAH,SUMATERA UTARA
0,17704,1,530413,Raimanuk,KAB. BELU,NUSA TENGGARA TIMUR
0,18358,1,120214,Garoga,KAB. TAPANULI UTARA,SUMATERA UTARA
0,19177,1,140610,Bangun Purba,KAB. ROKAN HULU,RIAU
0,41547,2,352912,Ambunten,KAB. SUMENEP,JAWA TIMUR
0,21361,1,181309,Ngambur,KAB. PESISIR BARAT,LAMPUNG
0,22635,1,181207,Lambu Kibang,KAB. TULANG BAWANG BARAT,LAMPUNG
0,24645,1,180123,Way Sulan,KAB. LAMPUNG SELATAN,LAMPUNG
0,28983,1,910909,Kuala Kencana,KAB. MIMIKA,P A P U A
0,29044,1,320242,Curugkembar,KAB. SUKABUMI,JAWA BARAT
0,30162,1,160325,Lubai Ulu,KAB. MUARA ENIM,SUMATERA SELATAN
0,47921,1,352812,Kadur,KAB. PAMEKASAN,JAWA TIMUR
0,48975,1,121801,Pantai Cermin,KAB. SERDANG BEDAGAI,SUMATERA UTARA
0,51071,1,817202,Pulau Dullah Selatan,KOTA TUAL,MALUKU
0,10135,1,130909,Sikakap,KAB. KEPULAUAN MENTAWAI,SUMATERA BARAT
0,9986,1,750309,Bone,KAB. BONE BOLANGO,GORONTALO
1,6937,1,620216,Tualan Hulu,KAB. KOTAWARINGIN TIMUR,KALIMANTAN TENGAH
1,6919,1,621012,Rungan Barat,KAB. GUNUNG MAS,KALIMANTAN TENGAH
1,6815,1,530721,Mapitara,KAB. SIKKA,NUSA TENGGARA TIMUR
1,6754,1,740611,Poleang Selatan,KAB. BOMBANA,SULAWESI TENGGARA
1,6459,1,910315,Yapsi,KAB. JAYAPURA,P A P U A
1,5304,1,750411,Wanggarasi,KAB. PAHUWATO,GORONTALO
1,5020,1,720208,Lore Tengah,KAB. POSO,SULAWESI TENGAH
1,9828,2,760302,Aralle,KAB. MAMASA,SULAWESI BARAT
1,4731,1,150224,Tiang Pumpung,KAB. MERANGIN,JAMBI
1,4583,1,820202,Patani,KAB. HALMAHERA TENGAH,MALUKU UTARA
1,4489,1,111311,Pantan Cuaca,KAB. GAYO LUES,ACEH
1,4187,1,531122,Mahu,KAB. SUMBA TIMUR,NUSA TENGGARA TIMUR
1,3992,1,720116,Lobu,KAB. BANGGAI,SULAWESI TENGAH
1,3354,1,911233,Pamek,KAB. PEGUNUNGAN BINTANG,P A P U A
1,3067,1,621209,Seribu Riam,KAB. MURUNG RAYA,KALIMANTAN TENGAH
1,24195,10,532102,Malaka Barat,KAB. MALAKA,NUSA TENGGARA TIMUR
2,2162,4,920503,Waigeo Selatan,KAB. RAJA AMPAT,PAPUA BARAT
0,61377,1,360209,Banjarsari,KAB. LEBAK,BANTEN
0,38169,1,130603,Tanjung Raya,KAB. AGAM,SUMATERA BARAT
0,36340,1,352918,Dungkek,KAB. SUMENEP,JAWA TIMUR
0,33912,1,140607,Rambah Samo,KAB. ROKAN HULU,RIAU
0,33190,1,321018,Panyingkiran,KAB. MAJALENGKA,JAWA BARAT
0,31091,1,731501,Matirro Sompe,KAB. PINRANG,SULAWESI SELATAN
0,29801,1,161107,Pasemah Air Keruh,KAB. EMPAT LAWANG,SUMATERA SELATAN
0,29635,1,732201,Malangke,KAB. LUWU UTARA,SULAWESI SELATAN
0,29423,1,730603,Tompobullu,KAB. GOWA,SULAWESI SELATAN
0,28241,1,111103,Peudada,KAB. BIREUEN,ACEH
0,27476,1,610106,Sejangkung,KAB. SAMBAS,KALIMANTAN BARAT
0,21403,1,160704,Pulau Rimau,KAB. BANYUASIN,SUMATERA SELATAN
0,19149,1,530105,Kupang Barat,KAB. KUPANG,NUSA TENGGARA TIMUR
0,10877,1,161006,Rantau Alai,KAB. OGAN ILIR,SUMATERA SELATAN
1,6839,1,910706,Fawi,KAB. PUNCAK JAYA,P A P U A
1,5952,1,820503,Sulabesi Barat,KAB. KEPULAUAN SULA,MALUKU UTARA
1,5423,1,820203,Pulau Gebe,KAB. HALMAHERA TENGAH,MALUKU UTARA
1,8979,2,710902,Siau Barat,KAB. KEP. SIAU TAGULANDANG BIARO,SULAWESI UTARA
0,25356,1,730304,Tompo Bulu,KAB. BANTAENG,SULAWESI SELATAN
0,25059,1,810501,Bula,KAB. SERAM BAGIAN TIMUR,MALUKU
0,24012,1,160718,Sumber Marga Telang,KAB. BANYUASIN,SUMATERA SELATAN
0,23493,1,170610,Penarik,KAB. MUKO MUKO,BENGKULU
0,23481,1,520422,Unter Iwes,KAB. SUMBAWA,NUSA TENGGARA BARAT
0,23464,1,352923,Masalembu,KAB. SUMENEP,JAWA TIMUR
0,23147,1,352927,Kangayan,KAB. SUMENEP,JAWA TIMUR
0,23084,1,160129,Sinar Peninjauan,KAB. OGAN KOMERING ULU,SUMATERA SELATAN
0,22832,1,332314,Tlogomulyo,KAB. TEMANGGUNG,JAWA TENGAH
0,22644,1,610116,Jawai Selatan,KAB. SAMBAS,KALIMANTAN BARAT
0,22610,1,180621,Gunung Alip,KAB. TANGGAMUS,LAMPUNG
0,21980,1,110818,Langkahan,KAB. ACEH UTARA,ACEH
0,21793,1,730824,Amali,KAB. BONE,SULAWESI SELATAN
0,21744,1,530714,Alok Barat,KAB. SIKKA,NUSA TENGGARA TIMUR
0,21447,1,110105,Meukek,KAB. ACEH SELATAN,ACEH
0,20907,1,110703,Batee,KAB. PIDIE,ACEH
0,20569,1,610401,Matan Hilir Utara,KAB. KETAPANG,KALIMANTAN BARAT
0,19735,1,810203,Kei Besar,KAB. MALUKU TENGGARA,MALUKU
0,19732,1,532005,Hawu Mehara,KAB. SABU RAIJUA,NUSA TENGGARA TIMUR
0,19280,1,531306,Omesuri,KAB. LEMBATA,NUSA TENGGARA TIMUR
0,18915,1,180323,Blambangan Pagar,KAB. LAMPUNG UTARA,LAMPUNG
0,18294,1,610417,Muara Pawan,KAB. KETAPANG,KALIMANTAN BARAT
0,17728,1,711101,Bolaang Uki,KAB. BOLAANG MONGONDOW SELATAN,SULAWESI UTARA
0,17617,1,140118,Kampar Utara,KAB. KAMPAR,RIAU
0,17260,1,520420,Buer,KAB. SUMBAWA,NUSA TENGGARA BARAT
0,17238,1,720704,Tinangkung,KAB. BANGGAI KEPULAUAN,SULAWESI TENGAH
0,16558,1,920139,Mariat,KAB. SORONG,PAPUA BARAT
0,15787,1,531018,Satar Mese Utara,KAB. MANGGARAI,NUSA TENGGARA TIMUR
0,15611,1,730615,Bontolempangang,KAB. GOWA,SULAWESI SELATAN
0,29759,2,520618,Palibelo,KAB. BIMA,NUSA TENGGARA BARAT
0,13862,1,170210,Bermani Ulu,KAB. REJANG LEBONG,BENGKULU
0,13843,1,912105,Ilugwa,KAB. MAMBERAMO TENGAH,P A P U A
0,13481,1,731718,Lamasi Timur,KAB. LUWU,SULAWESI SELATAN
0,12712,1,820407,Bacan Timur,KAB. HALMAHERA SELATAN,MALUKU UTARA
0,12677,1,912101,Kobagma,KAB. MAMBERAMO TENGAH,P A P U A
0,12382,1,710131,Bolaang Timur,KAB. BOLAANG MONGONDOW,SULAWESI UTARA
0,24733,2,160613,Lawang Wetan,KAB. MUSI BANYUASIN,SUMATERA SELATAN
0,12196,1,750501,Atinggola,KAB. GORONTALO UTARA,GORONTALO
0,10959,1,731313,Gilireng,KAB. WAJO,SULAWESI SELATAN
0,10297,1,740506,Lainea,KAB. KONAWE SELATAN,SULAWESI TENGGARA
0,10195,1,631010,Kuranji,KAB. TANAH BUMBU,KALIMANTAN SELATAN
0,52930,1,130207,Gunung Talang,KAB. SOLOK,SUMATERA BARAT
0,49565,1,810701,Pulau-Pulau Aru,KAB. KEPULAUAN ARU,MALUKU
0,44013,1,180719,Pasir Sakti,KAB. LAMPUNG TIMUR,LAMPUNG
0,43635,1,122305,Marbau,KAB. LABUHANBATU UTARA,SUMATERA UTARA
0,43021,1,110814,T. Jambo Aye,KAB. ACEH UTARA,ACEH
0,36867,1,760408,Mapilli,KAB. POLEWALI MANDAR,SULAWESI BARAT
0,36750,1,180811,Negara Batin,KAB. WAY KANAN,LAMPUNG
0,35582,1,531215,Kota Waikabubak,KAB. SUMBA BARAT,NUSA TENGGARA TIMUR
0,33572,1,531902,Poco Ranaka,KAB. MANGGARAI TIMUR,NUSA TENGGARA TIMUR
0,33087,1,140708,Pujud,KAB. ROKAN HILIR,RIAU
0,32666,1,912801,Tigi,KAB. DEIYAI,P A P U A
0,28128,1,321229,Pasekan,KAB. INDRAMAYU,JAWA BARAT
0,28069,1,912804,Tigi Barat,KAB. DEIYAI,P A P U A
0,28020,1,747208,Batupoaro,KOTA BAU BAU,SULAWESI TENGGARA
0,28001,1,180814,Bumi Agung,KAB. WAY KANAN,LAMPUNG
0,27402,1,120115,Badiri,KAB. TAPANULI TENGAH,SUMATERA UTARA
0,26941,1,730410,Rumbia,KAB. JENEPONTO,SULAWESI SELATAN
0,26903,1,810601,Kairatu,KAB. SERAM BAGIAN BARAT,MALUKU
0,14807,1,810905,Leksula,KAB. BURU SELATAN,MALUKU
1,13896,4,710701,Ratahan,KAB. MINAHASA TENGGARA,SULAWESI UTARA
1,3075,1,910263,Welesi,KAB. JAYAWIJAYA,P A P U A
0,61017,2,130210,Kubung,KAB. SOLOK,SUMATERA BARAT
0,24916,1,611001,Belimbing,KAB. MELAWI,KALIMANTAN BARAT
0,24710,1,740120,Samaturu,KAB. KOLAKA,SULAWESI TENGGARA
0,23243,1,720802,Ampibabo,KAB. PARIGI MOUTONG,SULAWESI TENGAH
0,22986,1,120105,Manduamas,KAB. TAPANULI TENGAH,SUMATERA UTARA
1,18577,3,161109,Saling,KAB. EMPAT LAWANG,SUMATERA SELATAN
1,17267,3,167304,Lubuk Linggau Utara I,KOTA LUBUK LINGGAU,SUMATERA SELATAN
1,13733,2,730617,Parigi,KAB. GOWA,SULAWESI SELATAN
1,10071,2,650401,Sesayap,KAB. TANA TIDUNG,KALIMANTAN UTARA
1,8383,2,820603,Maba Selatan,KAB. HALMAHERA TIMUR,MALUKU UTARA
1,4076,1,820420,Mandioli Utara,KAB. HALMAHERA SELATAN,MALUKU UTARA
2,4974,4,910306,Kemtuk Gresi,KAB. JAYAPURA,P A P U A
0,49962,1,730822,Tanete Riattang Barat,KAB. BONE,SULAWESI SELATAN
0,53391,1,160220,Mesuji Makmur,KAB. OGAN KOMERING ILIR,SUMATERA SELATAN
0,29138,1,160715,Tungkal Ilir,KAB. BANYUASIN,SUMATERA SELATAN
0,13716,1,610608,Hulu Gurung,KAB. KAPUAS HULU,KALIMANTAN BARAT
1,4492,1,530324,Biboki Feotleu,KAB. TIMOR TENGAH UTARA,NUSA TENGGARA TIMUR
0,33999,1,140402,Enok,KAB. INDRAGIRI HILIR,RIAU
1,40548,6,320628,Leuwisari,KAB. TASIKMALAYA,JAWA BARAT
1,11187,2,130513,Batang Gasan,KAB. PADANG PARIAMAN,SUMATERA BARAT
1,19265,4,140506,Pelalawan,KAB. PELALAWAN,RIAU
1,20433,6,130510,Ulakan Tapakih,KAB. PADANG PARIAMAN,SUMATERA BARAT
0,39236,2,122108,Sosa,KAB. PADANG LAWAS,SUMATERA UTARA
0,18278,2,160604,Batang Hari Leko,KAB. MUSI BANYUASIN,SUMATERA SELATAN
1,20213,4,717203,Ranowulu,KOTA BITUNG,SULAWESI UTARA
1,20201,3,810901,Namrole,KAB. BURU SELATAN,MALUKU
0,23139,1,170218,Curup Selatan,KAB. REJANG LEBONG,BENGKULU
0,16215,1,140211,Sungai Lala,KAB. INDRAGIRI HULU,RIAU
1,1596,1,910905,Jita,KAB. MIMIKA,P A P U A
0,45774,1,730823,Tanete Riattang Timur,KAB. BONE,SULAWESI SELATAN
0,28095,1,120812,Hatonduhan,KAB. SIMALUNGUN,SUMATERA UTARA
0,71149,1,337502,Pekalongan Timur,KOTA PEKALONGAN,JAWA TENGAH
0,25830,1,150710,Geragai,KAB. TANJUNG JABUNG TIMUR,JAMBI
0,12261,1,111112,Peulimbang,KAB. BIREUEN,ACEH
0,25348,1,111102,Jeunieb,KAB. BIREUEN,ACEH
0,27108,1,110806,Muara Batu,KAB. ACEH UTARA,ACEH
0,15304,1,110606,Sukamakmur,KAB. ACEH BESAR,ACEH
0,6630,1,110512,Panton Reu,KAB. ACEH BARAT,ACEH
0,9621,2,720504,Bunobogu,KAB. BUOL,SULAWESI TENGAH
0,10157,2,630409,Cerbon,KAB. BARITO KUALA,KALIMANTAN SELATAN
0,24610,2,530206,Amanuban Selatan,KAB TIMOR TENGAH SELATAN,NUSA TENGGARA TIMUR
0,35877,2,360202,Panggarangan,KAB. LEBAK,BANTEN
0,36097,2,320608,Bantarkalong,KAB. TASIKMALAYA,JAWA BARAT
0,12538,2,180406,Belalau,KAB. LAMPUNG BARAT,LAMPUNG
0,14980,2,131104,Sangir Jujuan,KAB. SOLOK SELATAN,SUMATERA BARAT
0,10262,2,122506,Mandrehe Utara,KAB. NIAS BARAT,SUMATERA UTARA
0,42727,2,122105,Huta Raja Tinggi,KAB. PADANG LAWAS,SUMATERA UTARA
0,24781,2,110402,Silih Nara,KAB. ACEH TENGAH,ACEH
0,14056,3,140904,Kuantan Hilir,KAB. KUANTAN SINGINGI,RIAU
0,39573,3,111006,Gunung Meriah,KAB. ACEH SINGKIL,ACEH
0,26802,3,110808,Samudera,KAB. ACEH UTARA,ACEH
0,41724,5,360118,Cimanuk,KAB. PANDEGLANG,BANTEN
0,29787,5,360115,Cipeucang,KAB. PANDEGLANG,BANTEN
0,69421,6,520309,Aikmel,KAB. LOMBOK TIMUR,NUSA TENGGARA BARAT
0,9736,1,732603,Nanggala,KAB. TORAJA UTARA,SULAWESI SELATAN
0,19348,2,610810,Sebangki,KAB. LANDAK,KALIMANTAN BARAT
0,9671,1,710702,Pusomaen,KAB. MINAHASA TENGGARA,SULAWESI UTARA
1,10126,3,731607,Cendana,KAB. ENREKANG,SULAWESI SELATAN
0,9439,1,820307,Kao,KAB. HALMAHERA UTARA,MALUKU UTARA
0,9413,1,820321,Kao Barat,KAB. HALMAHERA UTARA,MALUKU UTARA
0,9388,1,740217,Puriala,KAB. KONAWE,SULAWESI TENGGARA
0,35864,1,360111,Picung,KAB. PANDEGLANG,BANTEN
0,10820,1,640307,Pulau Derawan,KAB. BERAU,KALIMANTAN TIMUR
0,10603,1,121402,Gomo,KAB. NIAS SELATAN,SUMATERA UTARA
0,21092,2,190304,Simpang Rimba,KAB. BANGKA SELATAN,KEPULAUAN BANGKA BELITUNG
0,31206,3,731503,Mattiro Bulu,KAB. PINRANG,SULAWESI SELATAN
1,13188,3,530304,Noemuti,KAB. TIMOR TENGAH UTARA,NUSA TENGGARA TIMUR
0,11125,1,620211,Teluk Sampit,KAB. KOTAWARINGIN TIMUR,KALIMANTAN TENGAH
1,18071,3,161106,Talang Padang,KAB. EMPAT LAWANG,SUMATERA SELATAN
1,30594,6,120213,Pangaribuan,KAB. TAPANULI UTARA,SUMATERA UTARA
0,23373,2,610702,Samalantan,KAB. BENGKAYANG,KALIMANTAN BARAT
1,9090,2,110727,Mane,KAB. PIDIE,ACEH
0,14110,1,170808,Muara Kemumu,KAB. KEPAHIANG,BENGKULU
0,13927,1,122404,Sitolu Ori,KAB. NIAS UTARA,SUMATERA UTARA
0,13872,1,610114,Sajad,KAB. SAMBAS,KALIMANTAN BARAT
0,27429,2,111111,Simpang Mamplam,KAB. BIREUEN,ACEH
0,13536,1,141007,Tebing Tinggi Timur,KAB. KEPULAUAN MERANTI,RIAU
1,2509,1,650205,Kayan Hulu,KAB. MALINAU,KALIMANTAN UTARA
0,12393,1,820104,Sahu,KAB. HALMAHERA BARAT,MALUKU UTARA
0,12267,1,710314,Tabukan Tengah,KAB. KEPULAUAN SANGIHE,SULAWESI UTARA
0,12140,1,710806,Pinogaluman,KAB. BOLAANG MONGONDOW UTARA,SULAWESI UTARA
1,20689,4,150905,Sumay,KAB. TEBO,JAMBI
1,13759,3,760301,Mambi,KAB. MAMASA,SULAWESI BARAT
0,19814,1,111004,Singkil,KAB. ACEH SINGKIL,ACEH
0,19480,1,121204,Habinsaran,KAB. TOBA SAMOSIR,SUMATERA UTARA
0,19405,1,127704,Padangsidimpuan Hutaimbaru,KOTA PADANGSIDIMPUAN,SUMATERA UTARA
0,19366,1,120911,Sei Kepayang,KAB. ASAHAN,SUMATERA UTARA
0,18170,1,120826,Dolok Silau,KAB. SIMALUNGUN,SUMATERA UTARA
