levelKerawanan,jumlah_penduduk,total,density,kode_kecamatan,nama_kecamatan,nama_kabupatenKota,nama_provinsi
1,61763,9,0.000146,330916,Andong,KAB. BOYOLALI,JAWA TENGAH
1,13733,2,0.000146,730617,Parigi,KAB. GOWA,SULAWESI SELATAN
1,6868,1,0.000146,911414,Kuari,KAB. TOLIKARA,PAPUA
1,103030,15,0.000146,332812,Talang,KAB. TEGAL,JAWA TENGAH
1,103049,15,0.000146,180901,Gedong Tataan,KAB. PESAWARAN,LAMPUNG
1,68819,10,0.000145,330313,Rembang,KAB. PURBALINGGA,JAWA TENGAH
0,13775,2,0.000145,530805,Ndona,KAB. ENDE,NUSA TENGGARA TIMUR
1,20669,3,0.000145,110609,Mesjid Raya,KAB. ACEH BESAR,ACEH
1,34452,5,0.000145,531503,Lembor,KAB. MANGGARAI BARAT,NUSA TENGGARA TIMUR
1,41350,6,0.000145,321302,Cisalak,KAB. SUBANG,JAWA BARAT
1,48276,7,0.000145,331306,Tawangmangu,KAB. KARANGANYAR,JAWA TENGAH
1,13806,2,0.000145,740515,Mowila,KAB. KONAWE SELATAN,SULAWESI TENGGARA
1,62145,9,0.000145,321122,Cimalaka,KAB. SUMEDANG,JAWA BARAT
1,34550,5,0.000145,117501,Simpang Kiri,KOTA SUBULUSSALAM,ACEH
1,13824,2,0.000145,120831,Pamatang Silima Huta,KAB. SIMALUNGUN,SUMATERA UTARA
1,48388,7,0.000145,331406,Gondang,KAB. SRAGEN,JAWA TENGAH
1,48400,7,0.000145,360425,Kopo,KAB. SERANG,BANTEN
1,6919,1,0.000145,621012,Rungan Barat,KAB. GUNUNG MAS,KALIMANTAN TENGAH
0,6928,1,0.000144,531106,Pinu Pahar,KAB. SUMBA TIMUR,NUSA TENGGARA TIMUR
1,110854,16,0.000144,320201,Palabuhanratu,KAB. SUKABUMI,JAWA BARAT
1,69304,10,0.000144,321807,Padaherang,KAB. PANGANDARAN,JAWA BARAT
0,6931,1,0.000144,111408,Darul Hikmah,KAB. ACEH JAYA,ACEH
1,69330,10,0.000144,320624,Singaparna,KAB. TASIKMALAYA,JAWA BARAT
1,6934,1,0.000144,640709,Muara Lawa,KAB. KUTAI BARAT,KALIMANTAN TIMUR
1,6937,1,0.000144,620216,Tualan Hulu,KAB. KOTAWARINGIN TIMUR,KALIMANTAN TENGAH
1,41624,6,0.000144,920107,Aimas,KAB. SORONG,PAPUA BARAT
1,48574,7,0.000144,352616,Modung,KAB. BANGKALAN,JAWA TIMUR
1,41645,6,0.000144,321409,Wanayasa,KAB. PURWAKARTA,JAWA BARAT
1,83316,12,0.000144,520205,Praya Barat,KAB. LOMBOK TENGAH,NUSA TENGGARA BARAT
1,83364,12,0.000144,120823,Bandar,KAB. SIMALUNGUN,SUMATERA UTARA
1,20846,3,0.000144,130509,IV Koto Aur Malintang,KAB. PADANG PARIAMAN,SUMATERA BARAT
1,34759,5,0.000144,731008,Marang,KAB. PANGKAJENE KEPULAUAN,SULAWESI SELATAN
1,27812,4,0.000144,150205,Tabir,KAB. MERANGIN,JAMBI
1,27814,4,0.000144,520506,Pekat,KAB. DOMPU,NUSA TENGGARA BARAT
1,62587,9,0.000144,350807,Yosowilangun,KAB. LUMAJANG,JAWA TIMUR
1,27832,4,0.000144,731711,Ponrang,KAB. LUWU,SULAWESI SELATAN
1,27835,4,0.000144,520507,Manggalewa,KAB. DOMPU,NUSA TENGGARA BARAT
1,27860,4,0.000144,360103,Cibaliung,KAB. PANDEGLANG,BANTEN
1,188247,27,0.000143,127106,Medan Deli,KOTA MEDAN,SUMATERA UTARA
1,48824,7,0.000143,321004,Talaga,KAB. MAJALENGKA,JAWA BARAT
1,83787,12,0.000143,127501,Binjai Utara,KOTA BINJAI,SUMATERA UTARA
0,27932,4,0.000143,320712,Jatinagara,KAB. CIAMIS,JAWA BARAT
0,20958,3,0.000143,160819,Belitang Mulya,KAB. OGAN KOMERING ULU TIMUR,SUMATERA SELATAN
0,20958,3,0.000143,351820,Jatikalen,KAB. NGANJUK,JAWA TIMUR
0,6987,1,0.000143,730111,Buki,KAB. KEPULAUAN SELAYAR,SULAWESI SELATAN
0,20973,3,0.000143,621101,Pandih Batu,KAB. PULANG PISAU,KALIMANTAN TENGAH
0,48980,7,0.000143,320634,Rajapolah,KAB. TASIKMALAYA,JAWA BARAT
0,7000,1,0.000143,111013,Singkohor,KAB. ACEH SINGKIL,ACEH
0,42060,6,0.000143,350731,Kromengan,KAB. MALANG,JAWA TIMUR
0,49070,7,0.000143,127206,Siantar Martoba,KOTA PEMATANGSIANTAR,SUMATERA UTARA
0,28051,4,0.000143,750202,Wonosari,KAB. BOALEMO,GORONTALO
0,77168,11,0.000143,351010,Glenmore,KAB. BANYUWANGI,JAWA TIMUR
0,42107,6,0.000142,350106,Arjosari,KAB. PACITAN,JAWA TIMUR
0,7028,1,0.000142,121411,Hilimegai,KAB. NIAS SELATAN,SUMATERA UTARA
0,84408,12,0.000142,332007,Mlonggo,KAB. JEPARA,JAWA TENGAH
0,42248,6,0.000142,160711,Rantau Bayur,KAB. BANYUASIN,SUMATERA SELATAN
0,42249,6,0.000142,120802,Gunung Malela,KAB. SIMALUNGUN,SUMATERA UTARA
0,21131,3,0.000142,710604,Wori,KAB. MINAHASA UTARA,SULAWESI UTARA
0,49393,7,0.000142,630605,Kandangan,KAB. HULU SUNGAI SELATAN,KALIMANTAN SELATAN
0,28231,4,0.000142,321802,Cijulang,KAB. PANGANDARAN,JAWA BARAT
0,21184,3,0.000142,760108,Tikke Raya,KAB. MAMUJU UTARA,SULAWESI BARAT
0,21217,3,0.000141,120926,Tinggi Raja,KAB. ASAHAN,SUMATERA UTARA
0,120315,17,0.000141,320501,Garut Kota,KAB. GARUT,JAWA BARAT
0,14156,2,0.000141,111610,Bandar Pusaka,KAB. ACEH TAMIANG,ACEH
0,35417,5,0.000141,350801,Tempursari,KAB. LUMAJANG,JAWA TIMUR
0,49600,7,0.000141,730202,Ujung Bulu,KAB. BULUKUMBA,SULAWESI SELATAN
0,7087,1,0.000141,170905,Pagar Jati,KAB. BENGKULU TENGAH,BENGKULU
0,28360,4,0.000141,352106,Kwadungan,KAB. NGAWI,JAWA TIMUR
0,113522,16,0.000141,332707,Randudongkal,KAB. PEMALANG,JAWA TENGAH
0,14199,2,0.000141,730104,Bontomanai,KAB. KEPULAUAN SELAYAR,SULAWESI SELATAN
0,42603,6,0.000141,510701,Rendang,KAB. KARANGASEM,BALI
0,14202,2,0.000141,170601,Lubuk Pinang,KAB. MUKO MUKO,BENGKULU
0,7107,1,0.000141,110705,Geumpang,KAB. PIDIE,ACEH
0,7110,1,0.000141,630218,Kelumpang Barat,KAB. KOTABARU,KALIMANTAN SELATAN
0,21388,3,0.000140,110713,Mutiara,KAB. PIDIE,ACEH
0,21398,3,0.000140,110202,Lawe Sigala-Gala,KAB. ACEH TENGGARA,ACEH
0,7136,1,0.000140,121422,Onohazumba,KAB. NIAS SELATAN,SUMATERA UTARA
0,14279,2,0.000140,351818,Ngluyu,KAB. NGANJUK,JAWA TIMUR
0,50002,7,0.000140,520802,Gangga,KAB. LOMBOK UTARA,NUSA TENGGARA BARAT
0,28596,4,0.000140,161205,Tanah Abang,KAB. PENUKAL ABAB LEMATANG ILIR,SUMATERA SELATAN
0,92943,13,0.000140,121301,Panyabungan,KAB. MANDAILING NATAL,SUMATERA UTARA
0,35759,5,0.000140,360435,Lebak Wangi,KAB. SERANG,BANTEN
0,28611,4,0.000140,120212,Sipahutar,KAB. TAPANULI UTARA,SUMATERA UTARA
0,28651,4,0.000140,351215,Sumbermalang,KAB. SITUBONDO,JAWA TIMUR
0,43018,6,0.000139,330117,Sampang,KAB. CILACAP,JAWA TENGAH
0,43021,6,0.000139,730210,Rilauale,KAB. BULUKUMBA,SULAWESI SELATAN
0,78888,11,0.000139,631006,Simpang Empat,KAB. TANAH BUMBU,KALIMANTAN SELATAN
0,86094,12,0.000139,350618,Kepung,KAB. KEDIRI,JAWA TIMUR
0,14355,2,0.000139,150104,Sitinjau Laut,KAB. KERINCI,JAMBI
0,7185,1,0.000139,910411,Makimi,KAB. NABIRE,PAPUA
0,14374,2,0.000139,160914,Runjung Agung,KAB. OGAN KOMERING ULU SELATAN,SUMATERA SELATAN
0,14382,2,0.000139,710513,Tareran,KAB. MINAHASA SELATAN,SULAWESI UTARA
0,64720,9,0.000139,351406,Kejayan,KAB. PASURUAN,JAWA TIMUR
0,14384,2,0.000139,150115,Gunung Tujuh,KAB. KERINCI,JAMBI
0,50365,7,0.000139,321408,Tegalwaru,KAB. PURWAKARTA,JAWA BARAT
0,43237,6,0.000139,321310,Pusakanagara,KAB. SUBANG,JAWA BARAT
0,28859,4,0.000139,320220,Waluran,KAB. SUKABUMI,JAWA BARAT
0,21646,3,0.000139,720203,Lage,KAB. POSO,SULAWESI TENGAH
0,7216,1,0.000139,921102,Oransbari,KAB. MANOKWARI SELATAN,PAPUA BARAT
0,50531,7,0.000139,730402,Tamalatea,KAB. JENEPONTO,SULAWESI SELATAN
0,28879,4,0.000139,321329,Ciater,KAB. SUBANG,JAWA BARAT
0,21662,3,0.000138,350219,Ngebel,KAB. PONOROGO,JAWA TIMUR
0,72259,10,0.000138,320509,Leles,KAB. GARUT,JAWA BARAT
0,144643,20,0.000138,617104,Pontianak Utara,KOTA PONTIANAK,KALIMANTAN BARAT
0,36168,5,0.000138,170219,Curup Tengah,KAB. REJANG LEBONG,BENGKULU
0,28962,4,0.000138,160212,Pampangan,KAB. OGAN KOMERING ILIR,SUMATERA SELATAN
0,7243,1,0.000138,110731,Titeue,KAB. PIDIE,ACEH
0,29017,4,0.000138,720910,Ratolindo,KAB. TOJO UNA UNA,SULAWESI TENGAH
0,79921,11,0.000138,351606,Pungging,KAB. MOJOKERTO,JAWA TIMUR
0,21811,3,0.000138,331202,Giritontro,KAB. WONOGIRI,JAWA TENGAH
0,7277,1,0.000137,740237,Onembute,KAB. KONAWE,SULAWESI TENGGARA
0,80098,11,0.000137,351420,Grati,KAB. PASURUAN,JAWA TIMUR
0,65588,9,0.000137,351317,Maron,KAB. PROBOLINGGO,JAWA TIMUR
0,51044,7,0.000137,321511,Cibuaya,KAB. KARAWANG,JAWA BARAT
0,7299,1,0.000137,130907,Siberut Tengah,KAB. KEPULAUAN MENTAWAI,SUMATERA BARAT
0,21900,3,0.000137,140807,Kerinci Kanan,KAB. SIAK,RIAU
0,36505,5,0.000137,140101,Bangkinang Kota,KAB. KAMPAR,RIAU
0,7306,1,0.000137,170409,Kelam Tengah,KAB. KAUR,BENGKULU
0,43849,6,0.000137,332508,Limpung,KAB. BATANG,JAWA TENGAH
0,21945,3,0.000137,121315,Batahan,KAB. MANDAILING NATAL,SUMATERA UTARA
0,29261,4,0.000137,131103,Koto Parik Gadang Diateh,KAB. SOLOK SELATAN,SUMATERA BARAT
0,36594,5,0.000137,351320,Tegalsiwalan,KAB. PROBOLINGGO,JAWA TIMUR
0,7319,1,0.000137,170612,V Koto,KAB. MUKO MUKO,BENGKULU
0,29331,4,0.000136,321107,Conggeang,KAB. SUMEDANG,JAWA BARAT
0,22002,3,0.000136,117202,Sukajaya,KOTA SABANG,ACEH
0,73466,10,0.000136,120506,Selesai,KAB. LANGKAT,SUMATERA UTARA
0,44089,6,0.000136,332205,Pabelan,KAB. SEMARANG,JAWA TENGAH
0,14711,2,0.000136,740315,Batalaiwaru,KAB. MUNA,SULAWESI TENGGARA
0,22087,3,0.000136,620507,Teweh Baru,KAB. BARITO UTARA,KALIMANTAN TENGAH
0,14726,2,0.000136,530907,Soa,KAB. NGADA,NUSA TENGGARA TIMUR
0,36827,5,0.000136,611205,Batu Ampar,KAB. KUBU RAYA,KALIMANTAN BARAT
0,36856,5,0.000136,320518,Cigedug,KAB. GARUT,JAWA BARAT
0,29487,4,0.000136,140802,Sungai Apit,KAB. SIAK,RIAU
0,14747,2,0.000136,530710,Kewapante,KAB. SIKKA,NUSA TENGGARA TIMUR
0,73758,10,0.000136,330206,Kemranjen,KAB. BANYUMAS,JAWA TENGAH
0,73897,10,0.000135,150602,Tungkal Ilir,KAB. TANJUNG JABUNG BARAT,JAMBI
0,7394,1,0.000135,740514,Palangga Selatan,KAB. KONAWE SELATAN,SULAWESI TENGGARA
0,51769,7,0.000135,320710,Panawangan,KAB. CIAMIS,JAWA BARAT
0,59221,8,0.000135,140503,Pangkalan Kuras,KAB. PELALAWAN,RIAU
0,74064,10,0.000135,520210,Praya Tengah,KAB. LOMBOK TENGAH,NUSA TENGGARA BARAT
0,81619,11,0.000135,130602,Lubuk Basung,KAB. AGAM,SUMATERA BARAT
0,7422,1,0.000135,190606,Simpang Renggiang,KAB. BELITUNG TIMUR,KEPULAUAN BANGKA BELITUNG
0,22268,3,0.000135,321126,Jatigede,KAB. SUMEDANG,JAWA BARAT
0,81662,11,0.000135,351706,Mojoagung,KAB. JOMBANG,JAWA TIMUR
0,22284,3,0.000135,110604,Seulimeum,KAB. ACEH BESAR,ACEH
0,7432,1,0.000135,710403,Rainis,KAB. KEPULAUAN TALAUD,SULAWESI UTARA
0,37210,5,0.000134,320541,Pangatikan,KAB. GARUT,JAWA BARAT
0,37226,5,0.000134,350103,Punung,KAB. PACITAN,JAWA TIMUR
0,52122,7,0.000134,332304,Pringsurat,KAB. TEMANGGUNG,JAWA TENGAH
0,37298,5,0.000134,321227,Sukagumiwang,KAB. INDRAMAYU,JAWA BARAT
0,52218,7,0.000134,330811,Tempuran,KAB. MAGELANG,JAWA TENGAH
0,59689,8,0.000134,630304,Sungai Tabuk,KAB. BANJAR,KALIMANTAN SELATAN
0,14936,2,0.000134,121105,Silima Pungga Pungga,KAB. DAIRI,SUMATERA UTARA
0,7477,1,0.000134,740909,Andowia,KAB. KONAWE UTARA,SULAWESI TENGGARA
0,59819,8,0.000134,320614,Salawu,KAB. TASIKMALAYA,JAWA BARAT
0,14956,2,0.000134,732608,Sopai,KAB. TORAJA UTARA,SULAWESI SELATAN
0,157096,21,0.000134,332908,Wanasari,KAB. BREBES,JAWA TENGAH
0,14980,2,0.000134,131104,Sangir Jujuan,KAB. SOLOK SELATAN,SUMATERA BARAT
0,14983,2,0.000133,730805,Tonra,KAB. BONE,SULAWESI SELATAN
0,7503,1,0.000133,820518,Sanana Utara,KAB. KEPULAUAN SULA,MALUKU UTARA
0,7507,1,0.000133,640313,Biatan,KAB. BERAU,KALIMANTAN TIMUR
0,15014,2,0.000133,121111,Lae Parira,KAB. DAIRI,SUMATERA UTARA
0,37555,5,0.000133,120818,Huta Bayu Raja,KAB. SIMALUNGUN,SUMATERA UTARA
0,37568,5,0.000133,331210,Manyaran,KAB. WONOGIRI,JAWA TENGAH
0,75156,10,0.000133,330108,Jeruklegi,KAB. CILACAP,JAWA TENGAH
0,7524,1,0.000133,170411,Muara Sahung,KAB. KAUR,BENGKULU
0,22582,3,0.000133,150805,Tanah Sepenggal,KAB. BUNGO,JAMBI
0,22587,3,0.000133,720202,Poso Pesisir,KAB. POSO,SULAWESI TENGAH
0,37645,5,0.000133,330318,Kertanegara,KAB. PURBALINGGA,JAWA TENGAH
0,7531,1,0.000133,710706,Touluaan,KAB. MINAHASA TENGGARA,SULAWESI UTARA
0,15073,2,0.000133,130514,V Koto Timur,KAB. PADANG PARIAMAN,SUMATERA BARAT
0,60332,8,0.000133,321225,Gantar,KAB. INDRAMAYU,JAWA BARAT
0,67926,9,0.000132,330104,Binangun,KAB. CILACAP,JAWA TENGAH
0,7566,1,0.000132,741307,Tiworo Tengah,KAB. MUNA BARAT,SULAWESI TENGGARA
0,15133,2,0.000132,167205,Dempo Tengah,KOTA PAGAR ALAM,SUMATERA SELATAN
0,22714,3,0.000132,731709,Lamasi,KAB. LUWU,SULAWESI SELATAN
0,53003,7,0.000132,351309,Gading,KAB. PROBOLINGGO,JAWA TIMUR
0,37860,5,0.000132,330414,Pagentan,KAB. BANJARNEGARA,JAWA TENGAH
0,22738,3,0.000132,111801,Meureudu,KAB. PIDIE JAYA,ACEH
0,22764,3,0.000132,360207,Bojongmanik,KAB. LEBAK,BANTEN
0,83469,11,0.000132,352805,Proppo,KAB. PAMEKASAN,JAWA TIMUR
0,83480,11,0.000132,331507,Kradenan,KAB. GROBOGAN,JAWA TENGAH
0,15179,2,0.000132,120617,Tiganderket,KAB. KARO,SUMATERA UTARA
0,53155,7,0.000132,320703,Cijeungjing,KAB. CIAMIS,JAWA BARAT
0,30381,4,0.000132,320623,Gunung Tanjung,KAB. TASIKMALAYA,JAWA BARAT
0,68397,9,0.000132,320512,Cibatu,KAB. GARUT,JAWA BARAT
0,53222,7,0.000132,352411,Sambeng,KAB. LAMONGAN,JAWA TIMUR
0,83678,11,0.000131,320309,Sukaluyu,KAB. CIANJUR,JAWA BARAT
0,15218,2,0.000131,730811,Ponre,KAB. BONE,SULAWESI SELATAN
0,45659,6,0.000131,360332,Gunung Kaler,KAB. TANGERANG,BANTEN
0,15239,2,0.000131,120924,Sei Kepayang Barat,KAB. ASAHAN,SUMATERA UTARA
0,7621,1,0.000131,120116,Pasaribu Tobing,KAB. TAPANULI TENGAH,SUMATERA UTARA
0,53363,7,0.000131,150506,Kumpeh Ulu,KAB. MUARO JAMBI,JAMBI
0,30499,4,0.000131,360216,Cijaku,KAB. LEBAK,BANTEN
0,38126,5,0.000131,531210,Loli,KAB. SUMBA BARAT,NUSA TENGGARA TIMUR
0,38155,5,0.000131,350802,Pronojiwo,KAB. LUMAJANG,JAWA TIMUR
0,61049,8,0.000131,180706,Batanghari,KAB. LAMPUNG TIMUR,LAMPUNG
0,30530,4,0.000131,717402,Kotamobagu Timur,KOTA KOTAMOBAGU,SULAWESI UTARA
0,45806,6,0.000131,181107,Tanjung Raya,KAB. MESUJI,LAMPUNG
0,30589,4,0.000131,130813,Tigo Nagari,KAB. PASAMAN,SUMATERA BARAT
0,22948,3,0.000131,140507,Kerumutan,KAB. PELALAWAN,RIAU
0,7656,1,0.000131,741309,Tiworo Kepulauan,KAB. MUNA BARAT,SULAWESI TENGGARA
0,76570,10,0.000131,320308,Mande,KAB. CIANJUR,JAWA BARAT
0,15334,2,0.000130,910422,Nabire Barat,KAB. NABIRE,PAPUA
0,15336,2,0.000130,130115,Silaut,KAB. PESISIR SELATAN,SUMATERA BARAT
0,7670,1,0.000130,620709,Batu Ampar,KAB. SERUYAN,KALIMANTAN TENGAH
0,46040,6,0.000130,510707,Selat,KAB. KARANGASEM,BALI
0,7678,1,0.000130,732610,Balusu,KAB. TORAJA UTARA,SULAWESI SELATAN
0,15358,2,0.000130,730508,Sanrobone,KAB. TAKALAR,SULAWESI SELATAN
0,61455,8,0.000130,180110,Palas,KAB. LAMPUNG SELATAN,LAMPUNG
0,15377,2,0.000130,352205,Bubulan,KAB. BOJONEGORO,JAWA TIMUR
0,46133,6,0.000130,320221,Jampangkulon,KAB. SUKABUMI,JAWA BARAT
0,138429,18,0.000130,351005,Muncar,KAB. BANYUWANGI,JAWA TIMUR
0,15390,2,0.000130,531103,Lewa,KAB. SUMBA TIMUR,NUSA TENGGARA TIMUR
0,7696,1,0.000130,730709,Pulau Sembilan,KAB. SINJAI,SULAWESI SELATAN
0,30799,4,0.000130,351815,Wilangan,KAB. NGANJUK,JAWA TIMUR
0,23104,3,0.000130,750113,Tolangohula,KAB. GORONTALO,GORONTALO
0,46216,6,0.000130,160612,Tungkal Jaya,KAB. MUSI BANYUASIN,SUMATERA SELATAN
0,30813,4,0.000130,321206,Bangodua,KAB. INDRAMAYU,JAWA BARAT
0,30821,4,0.000130,731305,Majauleng,KAB. WAJO,SULAWESI SELATAN
0,15423,2,0.000130,167303,Lubuk Linggau Selatan I,KOTA LUBUK LINGGAU,SUMATERA SELATAN
0,115695,15,0.000130,332713,Ulujami,KAB. PEMALANG,JAWA TENGAH
0,7715,1,0.000130,721107,Banggai Tengah,KAB. BANGGAI LAUT,SULAWESI TENGAH
0,38589,5,0.000130,331704,Sale,KAB. REMBANG,JAWA TENGAH
0,30873,4,0.000130,750204,Tilamuta,KAB. BOALEMO,GORONTALO
0,38607,5,0.000130,130609,Tilatang Kamang,KAB. AGAM,SUMATERA BARAT
0,30896,4,0.000129,730905,Bontoa,KAB. MAROS,SULAWESI SELATAN
0,61811,8,0.000129,140604,Tambusai,KAB. ROKAN HULU,RIAU
0,69555,9,0.000129,321715,Gununghalu,KAB. BANDUNG BARAT,JAWA BARAT
0,38669,5,0.000129,537106,Kota Lama,KOTA KUPANG,NUSA TENGGARA TIMUR
0,7737,1,0.000129,111404,Sampoiniet,KAB. ACEH JAYA,ACEH
0,7737,1,0.000129,750511,Sumalata Timur,KAB. GORONTALO UTARA,GORONTALO
0,15479,2,0.000129,130114,Ranah Ampek Hulu Tapan,KAB. PESISIR SELATAN,SUMATERA BARAT
0,38709,5,0.000129,331708,Sulang,KAB. REMBANG,JAWA TENGAH
0,54210,7,0.000129,360424,Pamarayan,KAB. SERANG,BANTEN
0,77477,10,0.000129,332001,Kedung,KAB. JEPARA,JAWA TENGAH
0,7749,1,0.000129,820418,Kepulauan Botanglomang,KAB. HALMAHERA SELATAN,MALUKU UTARA
0,54271,7,0.000129,350310,Gandusari,KAB. TRENGGALEK,JAWA TIMUR
0,54329,7,0.000129,610105,Pemangkat,KAB. SAMBAS,KALIMANTAN BARAT
0,15524,2,0.000129,630606,Simpur,KAB. HULU SUNGAI SELATAN,KALIMANTAN SELATAN
0,15528,2,0.000129,120203,Adian Koting,KAB. TAPANULI UTARA,SUMATERA UTARA
0,15533,2,0.000129,640815,Kaubun,KAB. KUTAI TIMUR,KALIMANTAN TIMUR
0,100968,13,0.000129,320312,Cikalongkulon,KAB. CIANJUR,JAWA BARAT
0,31105,4,0.000129,352217,Malo,KAB. BOJONEGORO,JAWA TIMUR
0,15566,2,0.000128,330124,Kampung Laut,KAB. CILACAP,JAWA TENGAH
0,31135,4,0.000128,140611,Tandun,KAB. ROKAN HULU,RIAU
0,38941,5,0.000128,640211,Muara Kaman,KAB. KUTAI KARTANEGARA,KALIMANTAN TIMUR
0,7798,1,0.000128,630611,Daha Barat,KAB. HULU SUNGAI SELATAN,KALIMANTAN SELATAN
0,39016,5,0.000128,350808,Rowokangkung,KAB. LUMAJANG,JAWA TIMUR
0,109271,14,0.000128,332011,Tahunan,KAB. JEPARA,JAWA TENGAH
0,23428,3,0.000128,150908,Rimbo Ilir,KAB. TEBO,JAMBI
0,7811,1,0.000128,620104,Arut Utara,KAB. KOTAWARINGIN BARAT,KALIMANTAN TENGAH
0,46871,6,0.000128,130501,Lubuk Alung,KAB. PADANG PARIAMAN,SUMATERA BARAT
0,140701,18,0.000128,332916,Ketanggungan,KAB. BREBES,JAWA TENGAH
0,23467,3,0.000128,160323,Belimbing,KAB. MUARA ENIM,SUMATERA SELATAN
0,15647,2,0.000128,130111,Basa Ampek Balai Tapan,KAB. PESISIR SELATAN,SUMATERA BARAT
0,7825,1,0.000128,131010,Asam Jujuhan,KAB. DHARMASRAYA,SUMATERA BARAT
0,47023,6,0.000128,121102,Sumbul,KAB. DAIRI,SUMATERA UTARA
0,31367,4,0.000128,140208,Batang Gangsal,KAB. INDRAGIRI HULU,RIAU
0,31371,4,0.000128,321217,Cantigi,KAB. INDRAMAYU,JAWA BARAT
0,47121,6,0.000127,350105,Kebonagung,KAB. PACITAN,JAWA TIMUR
0,78549,10,0.000127,321213,Jatibarang,KAB. INDRAMAYU,JAWA BARAT
0,7856,1,0.000127,150222,Tabir Lintas,KAB. MERANGIN,JAMBI
0,55067,7,0.000127,330309,Bobotsari,KAB. PURBALINGGA,JAWA TENGAH
0,15737,2,0.000127,731705,Bua Ponrang,KAB. LUWU,SULAWESI SELATAN
0,7871,1,0.000127,150101,Gunung Raya,KAB. KERINCI,JAMBI
0,31486,4,0.000127,320633,Sukahening,KAB. TASIKMALAYA,JAWA BARAT
0,7872,1,0.000127,170403,Kaur Utara,KAB. KAUR,BENGKULU
0,70861,9,0.000127,510102,Mendoyo,KAB. JEMBRANA,BALI
0,15758,2,0.000127,820405,Obi Selatan,KAB. HALMAHERA SELATAN,MALUKU UTARA
0,86675,11,0.000127,350110,Tulakan,KAB. PACITAN,JAWA TIMUR
0,23661,3,0.000127,731509,Tiroang,KAB. PINRANG,SULAWESI SELATAN
0,15788,2,0.000127,740510,Moramo,KAB. KONAWE SELATAN,SULAWESI TENGGARA
0,134341,17,0.000127,320435,Paseh,KAB. BANDUNG,JAWA BARAT
0,55318,7,0.000127,332505,Bawang,KAB. BATANG,JAWA TENGAH
0,15810,2,0.000127,110621,Krueng Barona Jaya,KAB. ACEH BESAR,ACEH
0,15820,2,0.000126,180526,Meraksa Aji,KAB. TULANG BAWANG,LAMPUNG
0,15837,2,0.000126,730105,Bontosikuyu,KAB. KEPULAUAN SELAYAR,SULAWESI SELATAN
0,7919,1,0.000126,121404,Hibala,KAB. NIAS SELATAN,SUMATERA UTARA
0,134809,17,0.000126,127113,Medan Labuhan,KOTA MEDAN,SUMATERA UTARA
0,23805,3,0.000126,720201,Poso Kota,KAB. POSO,SULAWESI TENGAH
0,7935,1,0.000126,810214,Kei Kecil Barat,KAB. MALUKU TENGGARA,MALUKU
0,23828,3,0.000126,731411,Pitu Raise,KAB. SIDENRENG RAPPANG,SULAWESI SELATAN
0,31772,4,0.000126,731405,Panca Rijang,KAB. SIDENRENG RAPPANG,SULAWESI SELATAN
0,55618,7,0.000126,160812,Buay Madang Timur,KAB. OGAN KOMERING ULU TIMUR,SUMATERA SELATAN
0,39743,5,0.000126,320831,Sindang Agung,KAB. KUNINGAN,JAWA BARAT
0,31828,4,0.000126,357503,Bugul Kidul,KOTA PASURUAN,JAWA TIMUR
0,55792,7,0.000125,320717,Lakbok,KAB. CIAMIS,JAWA BARAT
0,39859,5,0.000125,331416,Mondokan,KAB. SRAGEN,JAWA TENGAH
0,71779,9,0.000125,320431,Kertasari,KAB. BANDUNG,JAWA BARAT
0,7980,1,0.000125,160429,Sukamerindu,KAB. LAHAT,SUMATERA SELATAN
0,31924,4,0.000125,320207,Lengkong,KAB. SUKABUMI,JAWA BARAT
0,23950,3,0.000125,111201,Blang Pidie,KAB. ACEH BARAT DAYA,ACEH
0,23954,3,0.000125,140203,Kelayang,KAB. INDRAGIRI HULU,RIAU
0,23988,3,0.000125,360101,Sumur,KAB. PANDEGLANG,BANTEN
0,63996,8,0.000125,352603,Burneh,KAB. BANGKALAN,JAWA TIMUR
0,64019,8,0.000125,320636,Ciawi,KAB. TASIKMALAYA,JAWA BARAT
0,16006,2,0.000125,721005,Kulawi,KAB. SIGI,SULAWESI TENGAH
0,56062,7,0.000125,351418,Gondangwetan,KAB. PASURUAN,JAWA TIMUR
0,32040,4,0.000125,321112,Sukasari,KAB. SUMEDANG,JAWA BARAT
0,24035,3,0.000125,640306,Gunung Tabur,KAB. BERAU,KALIMANTAN TIMUR
0,48107,6,0.000125,321012,Dawuan,KAB. MAJALENGKA,JAWA BARAT
0,40108,5,0.000125,351322,Wonomerto,KAB. PROBOLINGGO,JAWA TIMUR
0,8022,1,0.000125,531302,Atadei,KAB. LEMBATA,NUSA TENGGARA TIMUR
0,64235,8,0.000125,520102,Kediri,KAB. LOMBOK BARAT,NUSA TENGGARA BARAT
0,32138,4,0.000124,117104,Syiah Kuala,KOTA BANDA ACEH,ACEH
0,72314,9,0.000124,332615,Tirto,KAB. PEKALONGAN,JAWA TENGAH
0,16074,2,0.000124,737304,Telluwanua,KOTA PALOPO,SULAWESI SELATAN
0,40219,5,0.000124,640214,Muara Jawa,KAB. KUTAI KARTANEGARA,KALIMANTAN TIMUR
0,8044,1,0.000124,910718,Gurage,KAB. PUNCAK JAYA,PAPUA
0,80456,10,0.000124,350905,Umbulsari,KAB. JEMBER,JAWA TIMUR
